junction	orig_count	orig_posterior	swapped_count	swapped_posterior	total_reads
chr14|SETD3:99924616|SETD3:99925522|rev|-	0	0.0	1	0.901877829072	1
chr15|TEX9:56704634|TEX9:56665639|rev|+	1	0.768219234954	0	0	1
chr8|NCOA2:71126138|NCOA2:71128999|rev|-	0	0.0	2	0.971730963041	2
chr5|MAP3K1:56161804|MAP3K1:56160561|rev|+	0	0.0	1	0.0708087937191	1
chr5|UBE2D2:138994551|UBE2D2:138994171|rev|+	1	0.875181424181	0	0	1
chr13|SETDB2:50042096|SETDB2:50025689|rev|+	1	0.824032739098	0	0	1
chr15|UBAP1L:65398434|UBAP1L:65398697|dup|-	0	0.0	1	0.713849575911	1
chr4|CCNI:77977115|CCNI:77987558|rev|-	1	0.891118783438	0	0	1
chr5|ARHGAP26:142437312|ARHGAP26:142434004|rev|+	1	0.797352089082	1	0.733854114385	2
chr8|SQLE:126021585|SQLE:126021213|rev|+	1	0.867951702652	0	0	1
chr3|FOXP1:71064700|FOXP1:71102924|rev|-	1	0.875181424181	0	0	1
chr5|MAPK9:179665332|MAPK9:179668155|rev|-	1	0.805838020297	1	0.505175175925	2
chr6|BCLAF1:136599003|BCLAF1:136603825|rev|-	1	0.787848806082	0	0	1
chr2|ORC4:148730308|ORC4:148733544|rev|-	1	0.859095283518	0	0	1
chr8|COL14A1:121327825|COL14A1:121322248|rev|+	1	0.00197522642121	0	0	1
chr9|KIAA0368:114145491|KIAA0368:114146849|rev|-	0	0.0	1	0.909792939275	1
chr11|NAP1L4:2972489|NAP1L4:3000467|rev|-	1	0.867951702652	1	0.0378793392249	2
chr10|IDE:94291505|IDE:94297307|rev|-	1	0.859095283518	0	0	1
chr11|QSER1:32956981|QSER1:32948703|rev|+	1	0.890737591734	0	0	1
chr1|MTR:236979843|MTR:236969444|rev|+	1	0.875181790057	0	0	1
chr13|MYCBP2:77644766|MYCBP2:77700677|rev|-	1	0.859095283518	0	0	1
chr9|RUSC2:35548532|RUSC2:35546427|dup|+	0	0.0	1	0.891873434708	1
chrX|SMC1A:53430498|SMC1A:53430825|rev|-	2	0.983049036741	0	0	2
chr11|TMEM135:86802437|TMEM135:86778736|rev|+	0	0.0	1	0.733854219381	1
chr10|LARP4B:875325|LARP4B:890995|rev|-	1	0.859095283518	0	0	1
chr1|CDC42BPA:227216358|CDC42BPA:227261713|rev|-	0	0.0	1	3.63745028447e-05	1
chr1|USP48:22007301|USP48:22021714|rev|-	0	0.0	1	0.0378798111758	1
chr5|OXCT1:41794105|OXCT1:41807540|rev|-	1	0.867951326457	0	0	1
chr18|ZNF407:72601994|ZNF407:72589153|rev|+	1	0.845047068994	0	0	1
chr17|SNX11:46190763|SNX11:46189393|rev|+	0	0.0	1	0.875468238019	1
chr9|KIAA0368:114148657|KIAA0368:114154104|rev|-	3	0.995923464995	2	0.981104808261	5
chr11|PRDM10:129812321|PRDM10:129830977|rev|-	1	0.892744063778	0	0	1
chr1|VPS13D:12338095|VPS13D:12335882|dup|+	0	0.0	1	0.878201026694	1
chr2|CYP20A1:204161286|CYP20A1:204143296|rev|+	0	0.0	1	0.82423541931	1
chr8|ASPH:62531537|ASPH:62566219|rev|-	1	0.189300468853	0	0	1
chr15|EIF2AK4:40247969|EIF2AK4:40231706|rev|+	0	0.0	1	0.595166511531	1
chr14|PSMC6:53178242|PSMC6:53177819|rev|+	0	0.0	1	0.883094077094	1
chr3|TIMMDC1:119222868|TIMMDC1:119219542|rev|+	0	0.0	1	0.878749788106	1
chr2|CCDC148:159107284|CCDC148:159201830|rev|-	1	0.848516253076	0	0	1
chr5|ISOC1:128442755|ISOC1:128440649|rev|+	0	0.0	1	0.745625563484	1
chr17|SUZ12:30315516|SUZ12:30310018|rev|+	0	0.0	1	0.0570581979641	1
chr8|ASPH:62546242|ASPH:62566219|rev|-	0	0.0	1	0.895622180608	1
chr17|MYO18A:27424241|MYO18A:27424917|rev|-	1	0.844382595258	0	0	1
chr16|GSE1:85667738|GSE1:85667520|dup|+	1	0.0777070721259	2	0.987602686224	3
chr1|AKT3:243675626|AKT3:244006584|rev|-	1	0.821929288414	0	0	1
chr12|LARP4:50860903|LARP4:50847243|rev|+	0	0.0	1	0.905428525453	1
chr3|ARF4:57561275|ARF4:57563114|rev|-	0	0.0	1	0.895622180608	1
chr3|APPL1:57282379|APPL1:57276884|rev|+	1	0.767956359889	0	0	1
chr3|GSK3B:119624602|GSK3B:119666198|rev|-	0	0.0	1	6.83080248838e-05	1
chr3|ATXN7:63938159|ATXN7:63884075|rev|+	0	0.0	1	0.907248075562	1
chr2|RANBP2:109389502|RANBP2:109388157|rev|+	1	0.0920899264947	1	0.0740929399141	2
chr19|RGL3:11527288|RGL3:11527733|rev|-	2	0.984500339678	0	0	2
chr1|EPS15:51868107|EPS15:51913807|rev|-	1	0.875181790057	0	0	1
chr5|SMAD5:135489852|SMAD5:135489281|dup|+	1	0.746176345908	0	0	1
chr19|AP2A1:50306633|FCGRT:50027764|rev|+	0	0.0	1	0.0586931973728	1
chr7|PUS7:105099615|PUS7:105135700|rev|-	0	0.0	1	0.839274326536	1
chr14|PNN:39647120|PNN:39646616|rev|+	1	0.798811581554	0	0	1
chr3|DLG1:196803457|DLG1:196812627|rev|-	1	0.787848806082	0	0	1
chr4|KLHL2:166184511|KLHL2:166141086|rev|+	0	0.0	1	0.866943466945	1
chr8|POLB:42210086|POLB:42202471|rev|+	1	0.553131878371	0	0	1
chr15|RNU6-28:43675333|CCNDBP1:43486925|rev|+	0	0.0	1	2.01297169727e-05	1
chr7|GBAS:56052571|GBAS:56049903|rev|+	1	0.83614459033	0	0	1
chr7|ISPD:16298015|ISPD:16317851|rev|-	0	0.0	1	0.904375269206	1
chr7|NUPL2:23226765|NUPL2:23224689|rev|+	1	0.891118783438	1	0.907956242884	2
chr5|HOMER1:78692646|HOMER1:78752841|rev|-	1	0.767956359889	0	0	1
chr16|IQCK:19775434|IQCK:19775170|rev|+	1	0.888514662212	0	0	1
chr3|FNDC3B:171969331|FNDC3B:171965323|rev|+	1	0.859095283518	0	0	1
chr4|LRBA:151749332|LRBA:151770150|rev|-	0	0.0	1	0.907955177368	1
chr5|RAD17:68670538|RAD17:68669657|rev|+	0	0.0	1	0.857516544497	1
chr9|MVB12B:129157976|MVB12B:129102787|rev|+	1	0.89208724188	0	0	1
chr12|GOLGA3:133358882|GOLGA3:133360893|rev|-	1	0.836144151545	0	0	1
chr2|XPO1:61749746|XPO1:61761038|rev|-	1	0.805837499445	4	0.998659197627	5
chr2|R3HDM1:136362586|R3HDM1:136360070|rev|+	0	0.0	1	0.586927723984	1
chr10|ARHGAP12:32115232|ARHGAP12:32199491|rev|-	1	0.867950937284	0	0	1
chr14|KIAA0586:58908061|KIAA0586:58907939|dup|+	1	2.44563868852e-05	0	0	1
chr2|R3HDM1:136437894|R3HDM1:136360070|rev|+	1	0.805838020297	0	0	1
chr5|MAN2A1:109065214|MAN2A1:109049221|rev|+	0	0.0	1	0.885485600404	1
chr20|STK4:43625947|STK4:43600719|rev|+	0	0.0	1	0.904375269206	1
chr22|ST13:41231564|ST13:41240913|rev|-	0	0.0	1	0.844318697597	1
chr4|DCUN1D4:52744020|DCUN1D4:52729603|rev|+	1	0.89111702939	0	0	1
chr13|NAA16:41946966|NAA16:41943226|rev|+	0	0.0	1	0.844318739331	1
chr10|GLRX3:131977684|GLRX3:131973131|rev|+	0	0.0	1	0.857516544497	1
chr12|CREBL2:12788908|CREBL2:12788711|dup|+	1	0.89111836723	0	0	1
chr9|UNC13B:35313986|UNC13B:35295693|rev|+	0	0.0	1	0.889816646742	1
chr5|RUFY1:179021964|RUFY1:179007948|rev|+	0	0.0	1	0.895622180608	1
chr1|DDI2:15970145|DDI2:15964802|rev|+	0	0.0	1	0.847178842235	1
chr12|CEP290:88490665|CEP290:88500875|rev|-	0	0.0	1	0.844318697597	1
chr1|PRRC2C:171502100|PRRC2C:171492360|rev|+	1	0.845047068994	0	0	1
chr6|CCNC:100006373|CCNC:100009557|rev|-	1	0.76884358018	0	0	1
chr20|PHF20:34528969|ROMO1:34287555|rev|+	1	0.00112316005452	0	0	1
chr2|FAHD2B:97751436|FAHD2B:97757449|rev|-	0	0.0	1	6.22627392055e-05	1
chr1|WDR26:224599129|WDR26:224612356|rev|-	1	0.890738336758	0	0	1
chr17|TBCD:80869665|TBCD:80861281|rev|+	0	0.0	1	0.905428525453	1
chr20|CHD6:40161689|CHD6:40179999|rev|-	2	0.951065594586	0	0	2
chr17|FOXK2:80529746|FOXK2:80521230|rev|+	0	0.0	1	0.909420122463	1
chr1|DHDDS:26774151|DHDDS:26772807|rev|+	0	0.0	3	0.728361491188	3
chr16|ERCC4:14029600|ERCC4:14028049|rev|+	0	0.0	1	0.909420583764	1
chr10|PPRC1:103909086|PPRC1:103902802|rev|+	1	0.892136942135	0	0	1
chr1|KDM4A:44149475|KDM4A:44137176|rev|+	0	0.0	1	0.437849737554	1
chr11|PPFIBP2:7642258|PPFIBP2:7614363|rev|+	0	0.0	1	0.733854219381	1
chr14|NEDD8-MDP1:24687339|NEDD8-MDP1:24687637|rev|-	1	0.0722671134353	0	0	1
chr20|NFATC2:50133323|NFATC2:50140649|rev|-	1	0.806341309174	0	0	1
chrX|LONRF3:118143210|IL13RA1:117925725|rev|+	0	0.0	1	5.57126016886e-05	1
chr15|RBPMS2:65033372|RBPMS2:65043837|rev|-	0	0.0	1	0.621335309796	1
chr8|PTK2:141856359|PTK2:141900868|rev|-	1	0.0984214271543	1	0.870027380706	1
chr6|IPCEF1:154520802|IPCEF1:154535410|rev|-	0	0.0	1	0.621335309796	1
chr11|PCNXL3:65392052|EHBP1L1:65351712|rev|+	1	0.0334053783914	0	0	1
chr16|RRN3:15168580|RRN3:15173953|rev|-	0	0.0	1	0.895622180608	1
chr1|PHACTR4:28819603|PHACTR4:28818162|rev|+	1	0.797353130342	0	0	1
chr10|CTBP2:126727566|CTBP2:126799662|rev|-	0	0.0	1	0.909064361694	1
chr14|PSMC6:53187908|PSMC6:53177819|rev|+	0	0.0	1	0.909420583764	1
chr16|CTCF:67663436|CTCF:67662273|rev|+	0	0.0	1	0.904375269206	1
chr5|AFF4:132227856|AFF4:132228810|rev|-	0	0.0	2	0.980797497019	2
chr11|HIPK3:33309057|HIPK3:33307959|dup|+	5	0.9996029958	11	0.999999999891	16
chr19|LILRA2:55099027|TSEN34:54695212|rev|+	1	0.00015017944153	0	0	1
chr1|UBE2J2:1192372|UBE2J2:1192690|rev|-	0	0.0	1	0.907956242884	1
chr3|GSK3B:119582266|GSK3B:119624699|rev|-	1	0.74617572535	0	0	1
chr13|DNAJC3:96416207|DNAJC3:96409898|rev|+	0	0.0	1	0.909420583764	1
chr1|PRRC2C:171496983|PRRC2C:171492360|rev|+	1	0.799723616391	0	0	1
chr2|SRBD1:45773871|SRBD1:45789895|rev|-	2	0.929653452353	0	0	2
chr22|CECR2:17984048|CECR2:17979663|rev|+	1	0.83614459033	0	0	1
chr1|GPR89C:147442191|GPR89C:147438786|rev|+	0	0.0	1	2.72926617804e-05	1
chrX|GAB3:153924192|GAB3:153928334|rev|-	1	0.746176345908	0	0	1
chr3|ZNF148:124996570|ZNF148:124998091|rev|-	3	0.849797260041	0	0	3
chr16|PHKB:47549512|PHKB:47531310|rev|+	1	0.797353130342	0	0	1
chr9|EHMT1:140712590|EHMT1:140685300|rev|+	0	0.0	1	0.909792939275	1
chr2|HDAC4:240098109|HDAC4:240274613|rev|-	1	0.867951326457	0	0	1
chr15|CASC4:44673174|CASC4:44671888|rev|+	0	0.0	1	0.909420357027	1
chr2|C2orf42:70387757|C2orf42:70409129|rev|-	0	0.0	1	0.909792939275	1
chr11|PPFIA1:70181800|PPFIA1:70176279|rev|+	0	0.0	1	0.901877829072	1
chr6|MTO1:74202075|MTO1:74183088|rev|+	0	0.0	1	0.90724791681	1
chr3|HPS3:148881736|HPS3:148877833|rev|+	0	0.0	1	0.907248075562	1
chr13|PCCA:100992513|PCCA:100953714|rev|+	0	0.0	1	0.909064361694	1
chr17|ABR:982570|ABR:1003975|rev|-	0	0.0	1	0.909064361694	1
chr7|COG5:106897177|COG5:106938791|rev|-	0	0.0	1	0.889816544446	1
chr4|LARP1B:129019485|LARP1B:128995615|rev|+	1	0.767955779834	0	0	1
chr1|TXNDC12:52489163|TXNDC12:52494302|rev|-	0	0.0	1	0.904375128334	1
chr6|IBTK:82920531|IBTK:82922510|rev|-	1	0.859095283518	0	0	1
chr1|AHCTF1:247076534|AHCTF1:247081679|rev|-	1	0.787848806082	0	0	1
chrX|CTPS2:16716359|CTPS2:16721064|rev|-	0	0.0	1	0.885485204077	1
chr7|RBM33:155473602|RBM33:155457869|rev|+	1	0.127735670127	0	0	1
chr5|MSH3:80109560|MSH3:79974746|rev|+	1	8.71004026298e-05	0	0	1
chr9|COL5A1:137660309|COL5A1:137619112|rev|+	0	0.0	1	0.907956242884	1
chr12|SLC38A1:46622936|SLC38A1:46637097|rev|-	2	0.966287527218	0	0	2
chr7|NRF1:129330386|NRF1:129297183|rev|+	1	0.848516253076	0	0	1
chr13|FNDC3A:49752790|FNDC3A:49742749|rev|+	1	0.76884188565	0	0	1
chr5|DNAH5:13911495|DNAH5:13931353|rev|-	0	0.0	1	0.0502662874831	1
chr2|TIA1:70451686|TIA1:70457986|rev|-	0	0.0	1	0.745625583095	1
chr6|IGF2R:160469575|IGF2R:160467530|rev|+	0	0.0	1	0.885485204077	1
chr19|UBA2:34924317|UBA2:34921481|rev|+	1	0.798811581554	0	0	1
chr8|GRHL2:102589747|GRHL2:102564943|rev|+	0	0.0	1	0.0649152400931	1
chr8|ASH2L:37976881|ASH2L:37971710|rev|+	0	0.0	1	0.847178842235	1
chr1|KDM1A:23385660|KDM1A:23356962|rev|+	1	0.767956359889	0	0	1
chr12|POC1B:89860547|POC1B:89866052|rev|-	0	0.0	1	0.909420583764	1
chr2|NBAS:15534351|NBAS:15618413|rev|-	0	0.0	1	0.904375269206	1
chr12|ANKS1B:99166820|ANKS1B:99194903|rev|-	0	0.0	1	0.905428525453	1
chr3|APOD:195306210|ZDHHC19:195934374|rev|-	1	7.23460451777e-05	0	0	1
chr7|ATXN7L1:105278800|ATXN7L1:105283568|rev|-	0	0.0	1	0.85751646874	1
chr11|MS4A6A:59940501|MS4A6A:59945789|rev|-	0	0.0	1	0.847178770491	1
chr8|STAU2:74585342|STAU2:74652103|rev|-	1	0.507070805499	0	0	1
chr22|NF2:30057328|NF2:30050646|rev|+	1	0.805838523782	1	0.909792737232	1
chr5|C5orf42:37125346|C5orf42:37164429|rev|-	1	0.888514662212	0	0	1
chr5|PRELID2:145176005|PRELID2:145202697|rev|-	0	0.0	1	0.733854219381	1
chr5|RARS:167929110|RARS:167927596|rev|+	1	0.880911977217	0	0	1
chr1|CACHD1:65068595|CACHD1:65047839|rev|+	0	0.0	1	0.909420122463	1
chr14|DYNC1H1:102489217|DYNC1H1:102486230|rev|+	0	0.0	2	0.44006374458	2
chr3|SLC25A26:66313803|SLC25A26:66293627|rev|+	1	0.88851430068	0	0	1
chr8|TMEM65:125332327|TMEM65:125343033|rev|-	0	0.0	1	0.0458981747205	1
chr7|DNAJB6:157178305|DNAJB6:157174940|rev|+	1	0.00116437757705	0	0	1
chr22|CABIN1:24494155|MIF:24236565|rev|+	1	0.00012951062941	0	0	1
chr8|TGS1:56702858|TGS1:56695307|rev|+	1	0.844382595258	0	0	1
chr2|ALS2CR8:203826149|ALS2CR8:203817282|rev|+	0	0.0	1	0.901877829072	1
chr2|TSN:122519100|TSN:122514816|rev|+	1	0.885298638242	0	0	1
chr12|NTN4:96076483|NTN4:96077487|rev|-	0	0.0	1	0.904375128334	1
chr6|COL21A1:55926447|COL21A1:55942371|rev|-	1	0.0579687039745	0	0	1
chr12|TCTN2:124163836|TCTN2:124158162|rev|+	1	0.888514662212	0	0	1
chr1|FAM73A:78329713|FAM73A:78324623|rev|+	0	0.0	1	0.0694629232922	1
chr8|NIPAL2:99234707|NIPAL2:99266315|rev|-	0	0.0	1	0.875468151556	1
chr20|TRPC4AP:33632308|NFS1:34278487|rev|-	1	0.000185058761768	0	0	1
chr19|VRK3:50528524|KLK4:51412085|rev|-	0	0.0	1	6.43804611518e-05	1
chr13|DNAJC3:96377506|DNAJC3:96361481|rev|+	0	0.0	1	0.895622180608	1
chr1|ABL2:179089325|ABL2:179091002|rev|-	1	0.848516253076	2	0.987479237164	3
chr2|CLIP4:29368233|CLIP4:29356521|rev|+	1	0.859094891685	0	0	1
chr10|WDR37:1142186|WDR37:1130343|rev|+	0	0.0	1	0.895622180608	1
chr18|CEP192:13073184|CEP192:12999420|rev|+	2	0.971679244927	0	0	2
chr2|TLK1:171867883|TLK1:171884915|rev|-	1	0.875181790057	0	0	1
chr14|SOS2:50606660|MAP4K5:50933363|rev|-	0	0.0	1	0.00017399021012	1
chr15|VPS13C:62325640|VPS13C:62336454|rev|-	1	0.736887532881	0	0	1
chr3|RSRC1:157841780|RSRC1:157839892|rev|+	1	0.798811581554	1	0.909792737232	1
chr16|USP10:84779279|USP10:84773915|rev|+	2	0.985805062926	0	0	2
chr13|NAA16:41910892|NAA16:41892942|rev|+	0	0.0	1	0.907956242884	1
chr5|SEMA5A:9224786|SEMA5A:9337924|rev|-	1	0.875181790057	0	0	1
chr9|FOCAD:20823114|FOCAD:20715321|rev|+	0	0.0	1	0.909063805108	1
chr17|ZNF207:30695033|ZNF207:30689933|rev|+	1	0.892137314723	0	0	1
chr5|HMGCS1:43292576|HMGCS1:43297268|rev|-	2	0.972083701194	0	0	2
chr2|MEMO1:32142995|MEMO1:32157204|rev|-	1	0.859094891685	2	0.980372717345	3
chr17|DGKE:54925426|DGKE:54921380|rev|+	2	0.973557284304	0	0	2
chr5|FAM13B:137284644|FAM13B:137284873|dup|-	0	0.0	1	0.907955457779	1
chr5|UIMC1:176370336|UIMC1:176385155|rev|-	2	0.383913216325	1	0.755723804946	3
chr4|FIP1L1:54294350|FIP1L1:54280782|rev|+	1	0.892136556695	1	0.904375128334	2
chr17|LASP1:37054772|LASP1:37034339|rev|+	0	0.0	1	0.905428525453	1
chr11|SNORD26:62622764|SNORD26:62622838|dup|-	3	0.439153555976	2	0.981517223742	5
chr6|HLA-A:29911320|HLA-G:29797195|rev|+	1	2.30037640197e-05	1	6.21074062994e-05	2
chr5|ERBB2IP:65322245|ERBB2IP:65321676|rev|+	0	0.0	1	0.844318697597	1
chr2|PIKFYVE:209167077|PIKFYVE:209163365|rev|+	1	0.88851430068	0	0	1
chr19|SHKBP1:41089623|SHKBP1:41089304|rev|+	2	0.968469695985	2	0.300743744154	4
chr7|NRF1:129330386|NRF1:129311269|rev|+	0	0.0	1	0.909420583764	1
chr8|KIAA0146:48206619|KIAA0146:48192450|rev|+	1	0.82193024309	0	0	1
chr8|LRRC6:133634857|LRRC6:133673873|rev|-	1	0.76884358018	0	0	1
chr3|FAM208A:56672734|FAM208A:56675780|rev|-	0	0.0	1	0.866943466945	1
chr3|FOXP1:71090479|FOXP1:71102924|rev|-	2	0.980065024786	1	0.895622067744	3
chr7|TAX1BP1:27839709|TAX1BP1:27824782|rev|+	0	0.0	1	0.907247752576	1
chr1|RNF19B:33413823|RNF19B:33415375|rev|-	2	0.96845513848	0	0	2
chr17|FOXK2:80526077|FOXK2:80521230|rev|+	1	0.888430727563	0	0	1
chr2|COL3A1:189862115|COL3A1:189858764|rev|+	1	0.00121327308522	0	0	1
chr21|BRWD1:40581921|BRWD1:40587288|rev|-	1	0.824032739098	0	0	1
chr2|BARD1:215657021|BARD1:215661841|rev|-	1	0.844382595258	0	0	1
chr11|ATM:108119829|ATM:108106397|rev|+	0	0.0	1	0.904375128334	1
chr6|KIF13A:17825999|KIF13A:17828601|rev|-	1	0.89208724188	0	0	1
chr5|ENC1:73930509|ENC1:73932323|dup|-	1	0.0254369546966	0	0	1
chr11|NUP98:3794862|NUP98:3797251|rev|-	1	0.836144151545	0	0	1
chr2|CYP20A1:204157049|CYP20A1:204154488|rev|+	2	0.970664140097	0	0	2
chr20|KIF16B:16351231|KIF16B:16362392|rev|-	0	0.0	1	0.907956242884	1
chr11|SDHAF2:61205585|SDHAF2:61205097|rev|+	0	0.0	2	0.984806275287	2
chr4|PPA2:106307724|PPA2:106377902|rev|-	1	0.889887422463	0	0	1
chr3|GNB4:179131200|GNB4:179137293|rev|-	0	0.0	2	0.990264746636	2
chr2|ADAM17:9658030|ADAM17:9676957|rev|-	0	0.0	1	0.907248075562	1
chr4|LRBA:151656410|LRBA:151814301|rev|-	0	0.0	1	0.866943466945	1
chr1|KDM1A:23377013|KDM1A:23356962|rev|+	0	0.0	2	0.941707066346	2
chr22|KREMEN1:29538088|KREMEN1:29533330|rev|+	0	0.0	1	0.866943386349	1
chr12|PLEKHA5:19436679|PLEKHA5:19436214|dup|+	1	0.892136942135	0	0	1
chr1|ZBTB41:197157422|ZBTB41:197161029|rev|-	0	0.0	1	0.904375269206	1
chr7|PTPN12:77230123|PTPN12:77212872|rev|+	0	0.0	1	0.847178842235	1
chr1|WDR26:224592132|WDR26:224612356|rev|-	1	0.836143697623	0	0	1
chr18|MIB1:19359646|MIB1:19358064|rev|+	1	0.892136942135	0	0	1
chr4|CASP3:185570549|ACSL1:185689604|rev|-	1	5.27262549304e-05	0	0	1
chr17|C17orf53:42232779|C17orf53:42231924|rev|+	1	0.892859352696	0	0	1
chr3|LPP:188327632|LPP:188326949|dup|+	1	0.888429840517	0	0	1
chr16|COG4:70548238|COG4:70553634|rev|-	0	0.0	1	0.745625563484	1
chr11|ALG8:77830228|ALG8:77832220|rev|-	1	0.823534954235	0	0	1
chr1|CDC14A:100964818|CDC14A:100928207|rev|+	1	0.89208724188	0	0	1
chr1|CDK11A:1650767|CDK11A:1654270|rev|-	0	0.0	1	0.708495379107	1
chr1|SLC19A2:169446393|SLC19A2:169446995|dup|-	0	0.0	1	0.883094077094	1
chr6|ABCF1:30557990|ABCF1:30557583|rev|+	0	0.0	1	0.839274232485	1
chr5|MARCH6:10417516|MARCH6:10415600|rev|+	0	0.0	2	0.989656208272	2
chr20|LSM14B:60706562|LSM14B:60699673|rev|+	1	0.891118783438	0	0	1
chr5|MAN2A1:109191035|MAN2A1:109178029|rev|+	1	0.0866263268158	0	0	1
chr5|HMGCS1:43295854|HMGCS1:43297268|rev|-	1	0.892743652689	1	0.891873434708	2
chr14|ZNF410:74370813|ZNF410:74364774|rev|+	0	0.0	1	0.907956242884	1
chr22|ATXN10:46136418|ATXN10:46125305|rev|+	1	0.767955779834	0	0	1
chr13|PCCA:100992513|PCCA:100959446|rev|+	1	0.74617572535	0	0	1
chr6|PHF3:64413561|PHF3:64412398|rev|+	0	0.0	1	0.90187752129	1
chr7|AUTS2:69364484|AUTS2:69364272|dup|+	2	0.983040222057	0	0	2
chr15|MGA:41962156|MGA:41961026|dup|+	1	0.892744063778	7	0.999996752382	8
chr9|ZNF483:114296633|ZNF483:114296019|rev|+	1	0.0367484945163	0	0	1
chr1|DNAJC16:15874923|DNAJC16:15860732|rev|+	0	0.0	1	0.905428245545	1
chr10|DOCK1:128926028|DOCK1:128904495|rev|+	0	0.0	1	0.0392983288726	1
chr22|PRR5-ARHGAP8:45221473|PRR5-ARHGAP8:45182337|rev|+	1	0.805838020297	0	0	1
chr17|COX10:13980373|COX10:13977640|rev|+	0	0.0	1	0.0604118938388	1
chr9|RC3H2:125639750|RC3H2:125655305|rev|-	1	0.823534954235	0	0	1
chr9|WDR5:137005933|WDR5:137004942|rev|+	0	0.0	1	0.900486426287	1
chr12|RAP1B:69045831|RAP1B:69044180|rev|+	1	0.89208683523	1	0.857516544497	1
chr10|WAPAL:88230749|WAPAL:88233730|rev|-	0	0.0	1	0.909792939275	1
chr1|ABCD3:94965170|ABCD3:94964158|rev|+	1	0.824032739098	0	0	1
chr2|PDK1:173431661|PDK1:173423436|rev|+	0	0.0	1	0.866943466945	1
chr2|NPAS2:101565942|NPAS2:101521195|rev|+	0	0.0	1	0.00994455799699	1
chr11|USP47:11958057|USP47:11941703|rev|+	1	0.0932775203637	0	0	1
chr17|ZNF652:47388674|ZNF652:47389404|rev|-	0	0.0	2	0.977709793804	2
chr18|RAB31:9815219|RAB31:9814017|rev|+	0	0.0	1	0.839274326536	1
chr8|KIAA0146:48511758|KIAA0146:48192450|rev|+	1	0.89208724188	0	0	1
chr7|HNRNPA2B1:26233195|HNRNPA2B1:26233314|dup|-	0	0.0	1	0.847178842235	1
chr1|EFCAB2:245246990|EFCAB2:245180544|rev|+	0	0.0	1	0.909064361694	1
chr20|SERINC3:43132456|SERINC3:43133532|rev|-	0	0.0	1	0.90724791681	1
chr3|MYLK:123345665|MYLK:123348473|rev|-	0	0.0	2	0.811160379762	2
chr15|MEF2A:100173378|MEF2A:100138635|rev|+	0	0.0	1	0.0555834174182	1
chr17|NF1:29592357|NF1:29579956|rev|+	1	0.746176345908	0	0	1
chr11|LRP5:68183995|TCIRG1:67808735|rev|+	0	0.0	1	6.7362162974e-05	1
chr1|USP48:22062939|USP48:22073642|rev|-	0	0.0	1	0.895622180608	1
chr15|MAP2K5:68065090|MAP2K5:67893023|rev|+	0	0.0	1	0.0436839901895	1
chr18|SMAD2:45391430|SMAD2:45423180|rev|-	0	0.0	1	0.895622180608	1
chr11|AHNAK:62314132|GANAB:62393919|rev|-	1	4.91764911584e-05	0	0	1
chr9|BNC2:16727795|BNC2:16738483|rev|-	0	0.0	1	0.745625583095	1
chr16|ZNF267:31896577|ZNF720:31733947|rev|+	1	0.00155134903745	0	0	1
chr4|BMP2K:79800045|BMP2K:79791937|rev|+	0	0.0	1	0.907955990061	1
chr15|SPG21:65266940|SPG21:65275931|rev|-	1	0.798811095385	1	0.053657513247	2
chr1|VAMP3:7838229|VAMP3:7837220|rev|+	3	0.995159870902	1	0.909420122463	4
chr2|PSME4:54119945|PSME4:54120936|rev|-	0	0.0	1	0.909064361694	1
chr10|ABLIM1:116331056|ABLIM1:116361720|rev|-	0	0.0	1	0.909064361694	1
chr17|MYO18A:27430617|MYO18A:27494039|rev|-	0	0.0	1	0.883094077094	1
chr3|LRCH3:197566268|LRCH3:197557641|rev|+	1	0.867951702652	0	0	1
chr16|NMRAL1:4516154|NMRAL1:4519466|rev|-	1	0.867951702652	0	0	1
chr1|LZIC:9991949|LZIC:9994918|rev|-	1	0.885298638242	1	0.883093886657	2
chr9|ZCCHC7:37126939|ZCCHC7:37126309|dup|+	1	0.89274446116	1	0.909420583764	2
chr10|CACUL1:120450777|CACUL1:120454742|rev|-	1	0.844382595258	0	0	1
chr17|TAF15:34149837|TAF15:34147028|rev|+	0	0.0	1	0.905428525453	1
chr1|INADL:62550320|INADL:62483528|rev|+	1	0.0952738721705	0	0	1
chr1|RBP7:10068332|RBP7:10067628|rev|+	0	0.0	1	0.907956242884	1
chrX|DOCK11:117680079|DOCK11:117676688|rev|+	1	0.797353130342	0	0	1
chr5|PRELID2:145144494|PRELID2:145202697|rev|-	0	0.0	1	0.909420357027	1
chr10|GDI2:5836848|GDI2:5842668|rev|-	1	0.0486261688141	0	0	1
chr10|BTAF1:93713630|BTAF1:93699709|rev|+	0	0.0	1	0.0604118938388	1
chr2|PPP3R1:68413600|PPP3R1:68415822|rev|-	1	0.892859352696	0	0	1
chr1|LYST:235850249|LYST:235897959|rev|-	1	0.000887136139874	0	0	1
chr5|DIAPH1:140955797|DIAPH1:140963182|rev|-	1	0.859095283518	0	0	1
chr3|PLOD2:145820542|PLOD2:145842016|rev|-	2	0.975170526423	0	0	2
chr16|NFATC3:68157024|NFATC3:68155890|dup|+	0	0.0	2	0.986500474045	2
chr1|SH3GLB1:87190088|SH3GLB1:87185190|rev|+	0	0.0	1	0.692844514938	1
